cluster,pattern,issues,median_close_days,mean_linked_comments,mean_issue_comments,mean_pr_or_review_comments,mean_commits,mean_prs,mean_reviews,median_patch_size,zero_stable_role_ratio,mean_commit_side_code_contributor,mean_issue_tracker_participant,mean_pr_lifecycle_participant,mean_review_and_pr_hybrid,mean_review_side_participant,mean_boundary_issue_discussant
1,Sparse stable-role quick fixes,3250,11.389203489583334,10.466153846153846,4.937846153846154,5.528307692307692,0.7627692307692308,0.6624615384615384,0.9375384615384617,0.0,0.8901538461538462,0.0,0.0,0.1098461538461538,0.0,0.0,0.0
3,Commit-side quick fixes,2100,6.951693535879629,17.71952380952381,7.422857142857143,10.296666666666667,1.6528571428571428,1.3276190476190477,2.3266666666666667,62.0,0.0,1.0471428571428572,0.0,0.1504761904761904,0.0,0.0,0.0
7,Issue-tracker delayed fixes,1006,37.13481865740741,18.49900596421471,8.250497017892645,10.248508946322065,0.672962226640159,0.7823061630218688,0.6560636182902585,0.0,0.0,0.0,1.1381709741550696,0.3180914512922465,0.0,0.0,0.0
8,PR-lifecycle quick fixes,722,5.499291475694444,68.22991689750693,8.178670360110804,60.051246537396125,2.693905817174515,7.60387811634349,3.93213296398892,62.5,0.0,0.0,0.0734072022160664,4.28393351800554,0.0,0.0,0.0
5,PR-and-review merge fixes,424,7.987169542824073,67.5872641509434,8.653301886792454,58.93396226415094,2.2382075471698117,6.306603773584905,6.754716981132075,93.0,0.0,0.3372641509433962,0.2193396226415094,1.9693396226415092,1.294811320754717,0.0023584905660377,0.0
0,Discussion-and-code delayed fixes,423,43.72423886574074,26.56973995271868,13.728132387706856,12.841607565011826,1.929078014184397,1.5555555555555556,2.309692671394799,61.0,0.0,1.070921985815603,1.198581560283688,0.475177304964539,0.0023640661938534,0.0,0.0
6,Code-and-heavy-PR fixes,409,21.510744918981484,58.75061124694376,12.34474327628362,46.40586797066014,2.84841075794621,9.797066014669928,2.8312958435207825,84.0,0.0,1.0440097799511003,0.2371638141809291,5.364303178484108,0.0,0.0,0.0
2,Review-saturated coordination,162,11.84621351851852,121.20370370370372,8.419753086419753,112.78395061728398,2.123456790123457,8.987654320987655,23.83333333333333,82.0,0.0,0.3950617283950617,0.2592592592592592,2.0,0.4444444444444444,1.1728395061728396,0.0
4,Issue-boundary long runners,111,76.37726203703704,16.81081081081081,13.126126126126126,3.684684684684685,0.7927927927927928,1.135135135135135,0.1891891891891892,0.0,0.0,0.3423423423423423,0.5855855855855856,0.5675675675675675,0.027027027027027,0.0,1.036036036036036
